"STATION","NAME","DATE","DLY-DUTR-NORMAL","DLY-DUTR-STDDEV","DLY-TAVG-NORMAL","DLY-TAVG-STDDEV","DLY-TMAX-NORMAL","DLY-TMAX-STDDEV","DLY-TMIN-NORMAL","DLY-TMIN-STDDEV"
"USC00194313","LOWELL, MA US","03-01","-6.0","-13.4","-1.0","-12.7","4.9","-12.1","-6.9","-12.4"
"USC00194313","LOWELL, MA US","03-02","-6.0","-13.4","-0.9","-12.7","5.0","-12.1","-6.8","-12.5"
"USC00194313","LOWELL, MA US","03-03","-6.0","-13.4","-0.7","-12.7","5.2","-12.1","-6.6","-12.5"
"USC00194313","LOWELL, MA US","03-04","-6.0","-13.4","-0.6","-12.7","5.3","-12.1","-6.5","-12.6"
"USC00194313","LOWELL, MA US","03-05","-5.9","-13.3","-0.4","-12.8","5.4","-12.1","-6.4","-12.6"
"USC00194313","LOWELL, MA US","03-06","-5.9","-13.3","-0.3","-12.8","5.6","-12.1","-6.2","-12.6"
"USC00194313","LOWELL, MA US","03-07","-5.9","-13.3","-0.2","-12.8","5.8","-12.1","-6.1","-12.7"
"USC00194313","LOWELL, MA US","03-08","-5.9","-13.3","0.0","-12.8","5.9","-12.1","-5.9","-12.7"
"USC00194313","LOWELL, MA US","03-09","-5.9","-13.3","0.1","-12.9","6.1","-12.1","-5.8","-12.8"
"USC00194313","LOWELL, MA US","03-10","-5.9","-13.3","0.3","-12.9","6.2","-12.0","-5.7","-12.8"
"USC00194313","LOWELL, MA US","03-11","-5.8","-13.2","0.4","-12.9","6.4","-12.0","-5.5","-12.9"
"USC00194313","LOWELL, MA US","03-12","-5.8","-13.2","0.6","-13.0","6.6","-12.0","-5.3","-12.9"
"USC00194313","LOWELL, MA US","03-13","-5.8","-13.2","0.8","-13.0","6.8","-12.0","-5.2","-13.0"
"USC00194313","LOWELL, MA US","03-14","-5.8","-13.1","0.9","-13.1","6.9","-12.0","-5.1","-13.1"
"USC00194313","LOWELL, MA US","03-15","-5.8","-13.1","1.1","-13.1","7.1","-12.0","-4.9","-13.1"
"USC00194313","LOWELL, MA US","03-16","-5.7","-13.1","1.3","-13.1","7.3","-12.0","-4.7","-13.2"
"USC00194313","LOWELL, MA US","03-17","-5.7","-13.0","1.5","-13.2","7.5","-11.9","-4.6","-13.3"
"USC00194313","LOWELL, MA US","03-18","-5.7","-13.0","1.7","-13.2","7.7","-11.9","-4.4","-13.3"
"USC00194313","LOWELL, MA US","03-19","-5.7","-12.9","1.8","-13.2","7.9","-11.9","-4.2","-13.4"
"USC00194313","LOWELL, MA US","03-20","-5.6","-12.9","2.1","-13.3","8.1","-11.9","-4.1","-13.4"
"USC00194313","LOWELL, MA US","03-21","-5.6","-12.8","2.2","-13.3","8.3","-11.9","-3.8","-13.5"
"USC00194313","LOWELL, MA US","03-22","-5.6","-12.8","2.4","-13.3","8.6","-11.9","-3.7","-13.6"
"USC00194313","LOWELL, MA US","03-23","-5.5","-12.8","2.7","-13.3","8.8","-11.8","-3.5","-13.6"
"USC00194313","LOWELL, MA US","03-24","-5.4","-12.7","2.9","-13.3","9.1","-11.8","-3.3","-13.7"
"USC00194313","LOWELL, MA US","03-25","-5.4","-12.7","3.1","-13.4","9.3","-11.8","-3.1","-13.7"
"USC00194313","LOWELL, MA US","03-26","-5.3","-12.7","3.3","-13.4","9.5","-11.8","-2.9","-13.7"
"USC00194313","LOWELL, MA US","03-27","-5.3","-12.7","3.5","-13.4","9.7","-11.8","-2.7","-13.8"
"USC00194313","LOWELL, MA US","03-28","-5.2","-12.6","3.7","-13.4","10.0","-11.8","-2.6","-13.8"
"USC00194313","LOWELL, MA US","03-29","-5.2","-12.6","3.9","-13.5","10.2","-11.8","-2.3","-13.8"
"USC00194313","LOWELL, MA US","03-30","-5.1","-12.6","4.2","-13.5","10.5","-11.8","-2.2","-13.9"
"USC00194313","LOWELL, MA US","03-31","-5.1","-12.5","4.4","-13.5","10.8","-11.8","-1.9","-13.9"
"USC00194313","LOWELL, MA US","04-01","-5.0","-12.5","4.7","-13.5","11.0","-11.8","-1.7","-13.9"
"USC00194313","LOWELL, MA US","04-02","-4.9","-12.5","4.9","-13.6","11.3","-11.8","-1.6","-13.9"
"USC00194313","LOWELL, MA US","04-03","-4.9","-12.4","5.1","-13.6","11.6","-11.8","-1.3","-14.0"
"USC00194313","LOWELL, MA US","04-04","-4.8","-12.4","5.3","-13.6","11.8","-11.8","-1.1","-14.0"
"USC00194313","LOWELL, MA US","04-05","-4.8","-12.4","5.6","-13.6","12.1","-11.8","-0.9","-14.0"
"USC00194313","LOWELL, MA US","04-06","-4.7","-12.4","5.8","-13.6","12.3","-11.8","-0.7","-14.0"
"USC00194313","LOWELL, MA US","04-07","-4.6","-12.3","6.1","-13.6","12.6","-11.7","-0.5","-14.1"
"USC00194313","LOWELL, MA US","04-08","-4.6","-12.3","6.3","-13.6","12.9","-11.7","-0.3","-14.1"
"USC00194313","LOWELL, MA US","04-09","-4.5","-12.3","6.6","-13.6","13.2","-11.7","-0.1","-14.1"
"USC00194313","LOWELL, MA US","04-10","-4.4","-12.3","6.8","-13.6","13.4","-11.7","0.1","-14.1"
"USC00194313","LOWELL, MA US","04-11","-4.3","-12.2","7.0","-13.6","13.7","-11.7","0.3","-14.1"
"USC00194313","LOWELL, MA US","04-12","-4.3","-12.2","7.2","-13.6","14.0","-11.7","0.5","-14.1"
"USC00194313","LOWELL, MA US","04-13","-4.2","-12.2","7.5","-13.6","14.3","-11.7","0.7","-14.1"
"USC00194313","LOWELL, MA US","04-14","-4.2","-12.2","7.7","-13.6","14.5","-11.7","0.9","-14.1"
"USC00194313","LOWELL, MA US","04-15","-4.1","-12.2","7.9","-13.6","14.8","-11.7","1.1","-14.1"
"USC00194313","LOWELL, MA US","04-16","-4.1","-12.2","8.2","-13.6","15.1","-11.7","1.3","-14.1"
"USC00194313","LOWELL, MA US","04-17","-3.9","-12.2","8.4","-13.6","15.3","-11.7","1.5","-14.1"
"USC00194313","LOWELL, MA US","04-18","-3.9","-12.2","8.6","-13.6","15.6","-11.7","1.7","-14.1"
"USC00194313","LOWELL, MA US","04-19","-3.8","-12.2","8.8","-13.7","15.8","-11.7","1.9","-14.1"
"USC00194313","LOWELL, MA US","04-20","-3.8","-12.2","9.1","-13.7","16.1","-11.7","2.1","-14.1"
"USC00194313","LOWELL, MA US","04-21","-3.7","-12.2","9.3","-13.7","16.3","-11.7","2.3","-14.2"
"USC00194313","LOWELL, MA US","04-22","-3.7","-12.2","9.5","-13.7","16.6","-11.8","2.4","-14.2"
"USC00194313","LOWELL, MA US","04-23","-3.6","-12.1","9.7","-13.7","16.8","-11.8","2.7","-14.2"
"USC00194313","LOWELL, MA US","04-24","-3.6","-12.1","9.9","-13.7","17.1","-11.8","2.8","-14.2"
"USC00194313","LOWELL, MA US","04-25","-3.6","-12.1","10.2","-13.7","17.3","-11.8","3.1","-14.2"
"USC00194313","LOWELL, MA US","04-26","-3.5","-12.1","10.3","-13.7","17.5","-11.8","3.2","-14.2"
"USC00194313","LOWELL, MA US","04-27","-3.5","-12.1","10.6","-13.8","17.7","-11.8","3.4","-14.2"
"USC00194313","LOWELL, MA US","04-28","-3.4","-12.1","10.8","-13.8","17.9","-11.8","3.6","-14.2"
"USC00194313","LOWELL, MA US","04-29","-3.4","-12.1","10.9","-13.8","18.1","-11.8","3.8","-14.2"
"USC00194313","LOWELL, MA US","04-30","-3.4","-12.1","11.2","-13.8","18.3","-11.8","3.9","-14.2"
"USC00194313","LOWELL, MA US","05-01","-3.4","-12.1","11.3","-13.8","18.6","-11.8","4.1","-14.2"
"USC00194313","LOWELL, MA US","05-02","-3.3","-12.1","11.5","-13.8","18.7","-11.8","4.3","-14.3"
"USC00194313","LOWELL, MA US","05-03","-3.3","-12.1","11.7","-13.8","18.9","-11.8","4.5","-14.3"
"USC00194313","LOWELL, MA US","05-04","-3.3","-12.0","11.9","-13.8","19.1","-11.8","4.7","-14.3"
"USC00194313","LOWELL, MA US","05-05","-3.3","-12.0","12.1","-13.9","19.3","-11.8","4.8","-14.3"
"USC00194313","LOWELL, MA US","05-06","-3.3","-12.0","12.2","-13.9","19.5","-11.8","5.0","-14.3"
"USC00194313","LOWELL, MA US","05-07","-3.3","-12.0","12.4","-13.9","19.7","-11.8","5.2","-14.4"
"USC00194313","LOWELL, MA US","05-08","-3.3","-12.0","12.6","-13.9","19.8","-11.9","5.4","-14.4"
"USC00194313","LOWELL, MA US","05-09","-3.3","-12.1","12.8","-13.9","20.0","-11.9","5.6","-14.4"
"USC00194313","LOWELL, MA US","05-10","-3.3","-12.1","12.9","-13.9","20.2","-11.9","5.7","-14.4"
"USC00194313","LOWELL, MA US","05-11","-3.3","-12.1","13.1","-13.9","20.3","-11.9","5.9","-14.4"
"USC00194313","LOWELL, MA US","05-12","-3.4","-12.1","13.3","-13.9","20.5","-11.9","6.1","-14.4"
"USC00194313","LOWELL, MA US","05-13","-3.4","-12.1","13.4","-13.9","20.7","-11.9","6.3","-14.4"
"USC00194313","LOWELL, MA US","05-14","-3.4","-12.1","13.6","-13.9","20.8","-11.9","6.4","-14.4"
"USC00194313","LOWELL, MA US","05-15","-3.4","-12.1","13.8","-13.9","20.9","-11.9","6.6","-14.4"
"USC00194313","LOWELL, MA US","05-16","-3.4","-12.2","13.9","-13.9","21.1","-11.9","6.8","-14.4"
"USC00194313","LOWELL, MA US","05-17","-3.5","-12.2","14.1","-13.9","21.3","-11.9","7.0","-14.4"
"USC00194313","LOWELL, MA US","05-18","-3.6","-12.2","14.3","-13.9","21.4","-11.9","7.2","-14.4"
"USC00194313","LOWELL, MA US","05-19","-3.6","-12.2","14.4","-13.9","21.6","-11.9","7.3","-14.4"
"USC00194313","LOWELL, MA US","05-20","-3.6","-12.3","14.6","-13.9","21.7","-12.0","7.6","-14.4"
"USC00194313","LOWELL, MA US","05-21","-3.7","-12.3","14.8","-13.9","21.8","-12.0","7.7","-14.4"
"USC00194313","LOWELL, MA US","05-22","-3.7","-12.3","14.9","-13.9","22.0","-12.0","7.9","-14.3"
"USC00194313","LOWELL, MA US","05-23","-3.7","-12.4","15.1","-13.9","22.2","-12.1","8.1","-14.3"
"USC00194313","LOWELL, MA US","05-24","-3.8","-12.4","15.3","-13.9","22.3","-12.1","8.3","-14.3"
"USC00194313","LOWELL, MA US","05-25","-3.8","-12.4","15.4","-13.9","22.4","-12.1","8.5","-14.3"
"USC00194313","LOWELL, MA US","05-26","-3.8","-12.4","15.7","-13.9","22.6","-12.1","8.7","-14.3"
"USC00194313","LOWELL, MA US","05-27","-3.9","-12.5","15.8","-13.8","22.8","-12.1","8.9","-14.3"
"USC00194313","LOWELL, MA US","05-28","-3.9","-12.5","16.0","-13.8","22.9","-12.1","9.1","-14.3"
"USC00194313","LOWELL, MA US","05-29","-3.9","-12.6","16.2","-13.8","23.1","-12.1","9.3","-14.3"
"USC00194313","LOWELL, MA US","05-30","-4.0","-12.6","16.3","-13.8","23.2","-12.1","9.4","-14.3"
"USC00194313","LOWELL, MA US","05-31","-4.1","-12.6","16.5","-13.8","23.4","-12.1","9.7","-14.3"
"USC00194313","LOWELL, MA US","06-01","-4.1","-12.6","16.7","-13.8","23.6","-12.1","9.8","-14.2"
"USC00194313","LOWELL, MA US","06-02","-4.1","-12.7","16.9","-13.8","23.7","-12.2","10.1","-14.2"
"USC00194313","LOWELL, MA US","06-03","-4.2","-12.7","17.1","-13.8","23.9","-12.2","10.2","-14.2"
"USC00194313","LOWELL, MA US","06-04","-4.2","-12.7","17.2","-13.8","24.1","-12.2","10.4","-14.2"
"USC00194313","LOWELL, MA US","06-05","-4.2","-12.8","17.4","-13.8","24.2","-12.3","10.6","-14.2"
"USC00194313","LOWELL, MA US","06-06","-4.2","-12.8","17.6","-13.9","24.3","-12.3","10.8","-14.2"
"USC00194313","LOWELL, MA US","06-07","-4.3","-12.8","17.8","-13.9","24.5","-12.3","11.0","-14.2"
"USC00194313","LOWELL, MA US","06-08","-4.3","-12.9","17.9","-13.9","24.7","-12.4","11.2","-14.2"
"USC00194313","LOWELL, MA US","06-09","-4.3","-12.9","18.1","-13.9","24.8","-12.4","11.4","-14.2"
"USC00194313","LOWELL, MA US","06-10","-4.3","-12.9","18.3","-13.9","25.0","-12.5","11.6","-14.2"
"USC00194313","LOWELL, MA US","06-11","-4.3","-13.0","18.5","-14.0","25.2","-12.6","11.8","-14.2"
"USC00194313","LOWELL, MA US","06-12","-4.4","-13.1","18.7","-14.0","25.3","-12.6","11.9","-14.2"
"USC00194313","LOWELL, MA US","06-13","-4.4","-13.1","18.8","-14.1","25.5","-12.7","12.1","-14.2"
"USC00194313","LOWELL, MA US","06-14","-4.4","-13.1","19.0","-14.1","25.7","-12.7","12.3","-14.2"
"USC00194313","LOWELL, MA US","06-15","-4.4","-13.1","19.2","-14.1","25.8","-12.8","12.5","-14.2"
"USC00194313","LOWELL, MA US","06-16","-4.4","-13.2","19.3","-14.1","26.0","-12.8","12.7","-14.3"
"USC00194313","LOWELL, MA US","06-17","-4.4","-13.2","19.5","-14.2","26.2","-12.8","12.8","-14.3"
"USC00194313","LOWELL, MA US","06-18","-4.4","-13.2","19.7","-14.2","26.3","-12.9","13.0","-14.3"
"USC00194313","LOWELL, MA US","06-19","-4.4","-13.3","19.8","-14.2","26.5","-12.9","13.2","-14.3"
"USC00194313","LOWELL, MA US","06-20","-4.4","-13.3","20.0","-14.2","26.7","-12.9","13.3","-14.3"
"USC00194313","LOWELL, MA US","06-21","-4.4","-13.4","20.1","-14.2","26.8","-13.0","13.4","-14.3"
"USC00194313","LOWELL, MA US","06-22","-4.4","-13.4","20.3","-14.3","26.9","-13.1","13.6","-14.3"
"USC00194313","LOWELL, MA US","06-23","-4.4","-13.4","20.4","-14.3","27.1","-13.1","13.7","-14.4"
"USC00194313","LOWELL, MA US","06-24","-4.4","-13.5","20.6","-14.3","27.3","-13.2","13.9","-14.4"
"USC00194313","LOWELL, MA US","06-25","-4.4","-13.6","20.7","-14.3","27.4","-13.2","14.0","-14.4"
"USC00194313","LOWELL, MA US","06-26","-4.4","-13.6","20.8","-14.4","27.6","-13.2","14.1","-14.4"
"USC00194313","LOWELL, MA US","06-27","-4.3","-13.7","20.9","-14.4","27.7","-13.3","14.3","-14.4"
"USC00194313","LOWELL, MA US","06-28","-4.3","-13.7","21.1","-14.4","27.8","-13.3","14.4","-14.4"
"USC00194313","LOWELL, MA US","06-29","-4.3","-13.8","21.2","-14.4","27.9","-13.4","14.5","-14.4"
"USC00194313","LOWELL, MA US","06-30","-4.3","-13.8","21.3","-14.4","28.1","-13.4","14.6","-14.5"
"USC00194313","LOWELL, MA US","07-01","-4.3","-13.9","21.4","-14.5","28.2","-13.5","14.7","-14.5"
"USC00194313","LOWELL, MA US","07-02","-4.3","-13.9","21.6","-14.5","28.3","-13.6","14.8","-14.5"
"USC00194313","LOWELL, MA US","07-03","-4.3","-13.9","21.6","-14.6","28.4","-13.6","14.9","-14.5"
"USC00194313","LOWELL, MA US","07-04","-4.3","-14.0","21.7","-14.6","28.5","-13.6","14.9","-14.5"
"USC00194313","LOWELL, MA US","07-05","-4.2","-14.1","21.8","-14.6","28.6","-13.7","15.1","-14.6"
"USC00194313","LOWELL, MA US","07-06","-4.2","-14.1","21.9","-14.6","28.7","-13.7","15.1","-14.6"
"USC00194313","LOWELL, MA US","07-07","-4.2","-14.1","21.9","-14.6","28.8","-13.7","15.2","-14.6"
"USC00194313","LOWELL, MA US","07-08","-4.2","-14.1","22.1","-14.6","28.8","-13.7","15.2","-14.6"
"USC00194313","LOWELL, MA US","07-09","-4.2","-14.2","22.1","-14.6","28.9","-13.7","15.3","-14.6"
"USC00194313","LOWELL, MA US","07-10","-4.2","-14.2","22.2","-14.6","29.0","-13.7","15.4","-14.6"
"USC00194313","LOWELL, MA US","07-11","-4.2","-14.2","22.2","-14.6","29.1","-13.8","15.4","-14.6"
"USC00194313","LOWELL, MA US","07-12","-4.2","-14.2","22.3","-14.6","29.1","-13.8","15.4","-14.6"
"USC00194313","LOWELL, MA US","07-13","-4.1","-14.2","22.3","-14.6","29.2","-13.8","15.5","-14.6"
"USC00194313","LOWELL, MA US","07-14","-4.1","-14.2","22.4","-14.6","29.2","-13.8","15.6","-14.6"
"USC00194313","LOWELL, MA US","07-15","-4.1","-14.2","22.4","-14.7","29.2","-13.8","15.6","-14.6"
"USC00194313","LOWELL, MA US","07-16","-4.1","-14.3","22.4","-14.7","29.3","-13.8","15.6","-14.6"
"USC00194313","LOWELL, MA US","07-17","-4.1","-14.3","22.4","-14.7","29.3","-13.8","15.6","-14.6"
"USC00194313","LOWELL, MA US","07-18","-4.1","-14.3","22.5","-14.7","29.3","-13.9","15.7","-14.6"
"USC00194313","LOWELL, MA US","07-19","-4.1","-14.3","22.5","-14.7","29.3","-13.9","15.7","-14.6"
"USC00194313","LOWELL, MA US","07-20","-4.1","-14.3","22.5","-14.7","29.3","-13.9","15.7","-14.6"
"USC00194313","LOWELL, MA US","07-21","-4.1","-14.3","22.5","-14.7","29.3","-13.9","15.7","-14.6"
"USC00194313","LOWELL, MA US","07-22","-4.1","-14.3","22.6","-14.7","29.3","-13.9","15.7","-14.6"
"USC00194313","LOWELL, MA US","07-23","-4.1","-14.3","22.6","-14.7","29.3","-13.9","15.7","-14.6"
"USC00194313","LOWELL, MA US","07-24","-4.1","-14.3","22.6","-14.7","29.3","-13.9","15.7","-14.6"
"USC00194313","LOWELL, MA US","07-25","-4.1","-14.3","22.5","-14.7","29.3","-13.9","15.7","-14.6"
"USC00194313","LOWELL, MA US","07-26","-4.2","-14.3","22.5","-14.7","29.3","-13.9","15.7","-14.6"
"USC00194313","LOWELL, MA US","07-27","-4.2","-14.3","22.5","-14.7","29.3","-13.9","15.7","-14.6"
"USC00194313","LOWELL, MA US","07-28","-4.2","-14.3","22.5","-14.7","29.3","-13.9","15.7","-14.6"
"USC00194313","LOWELL, MA US","07-29","-4.2","-14.3","22.4","-14.7","29.3","-13.9","15.7","-14.6"
"USC00194313","LOWELL, MA US","07-30","-4.2","-14.3","22.4","-14.7","29.2","-13.9","15.7","-14.6"
"USC00194313","LOWELL, MA US","07-31","-4.2","-14.3","22.4","-14.7","29.2","-13.9","15.6","-14.6"
"USC00194313","LOWELL, MA US","08-01","-4.2","-14.3","22.4","-14.7","29.2","-13.9","15.6","-14.5"
"USC00194313","LOWELL, MA US","08-02","-4.2","-14.3","22.4","-14.7","29.1","-13.9","15.6","-14.5"
"USC00194313","LOWELL, MA US","08-03","-4.2","-14.3","22.3","-14.7","29.1","-13.9","15.6","-14.5"
"USC00194313","LOWELL, MA US","08-04","-4.3","-14.3","22.3","-14.7","29.1","-13.9","15.6","-14.5"
"USC00194313","LOWELL, MA US","08-05","-4.3","-14.3","22.3","-14.6","29.0","-13.9","15.5","-14.5"
"USC00194313","LOWELL, MA US","08-06","-4.3","-14.3","22.2","-14.6","28.9","-13.9","15.4","-14.4"
"USC00194313","LOWELL, MA US","08-07","-4.3","-14.2","22.2","-14.6","28.9","-13.9","15.4","-14.4"
"USC00194313","LOWELL, MA US","08-08","-4.3","-14.2","22.1","-14.6","28.8","-13.9","15.4","-14.4"
"USC00194313","LOWELL, MA US","08-09","-4.3","-14.2","22.1","-14.6","28.8","-13.8","15.3","-14.4"
"USC00194313","LOWELL, MA US","08-10","-4.3","-14.2","22.0","-14.6","28.7","-13.8","15.3","-14.4"
"USC00194313","LOWELL, MA US","08-11","-4.4","-14.2","21.9","-14.6","28.7","-13.8","15.2","-14.4"
"USC00194313","LOWELL, MA US","08-12","-4.4","-14.2","21.9","-14.6","28.6","-13.8","15.2","-14.4"
"USC00194313","LOWELL, MA US","08-13","-4.4","-14.2","21.8","-14.6","28.5","-13.8","15.1","-14.3"
"USC00194313","LOWELL, MA US","08-14","-4.4","-14.1","21.7","-14.5","28.4","-13.8","15.1","-14.3"
"USC00194313","LOWELL, MA US","08-15","-4.4","-14.1","21.7","-14.5","28.3","-13.8","15.0","-14.3"
"USC00194313","LOWELL, MA US","08-16","-4.4","-14.1","21.6","-14.5","28.3","-13.7","14.9","-14.3"
"USC00194313","LOWELL, MA US","08-17","-4.4","-14.1","21.5","-14.4","28.2","-13.7","14.8","-14.3"
"USC00194313","LOWELL, MA US","08-18","-4.4","-14.1","21.4","-14.4","28.1","-13.7","14.7","-14.2"
"USC00194313","LOWELL, MA US","08-19","-4.4","-14.0","21.3","-14.4","28.0","-13.7","14.7","-14.2"
"USC00194313","LOWELL, MA US","08-20","-4.4","-14.0","21.2","-14.4","27.9","-13.7","14.6","-14.2"
"USC00194313","LOWELL, MA US","08-21","-4.4","-13.9","21.1","-14.4","27.8","-13.6","14.4","-14.2"
"USC00194313","LOWELL, MA US","08-22","-4.4","-13.9","21.0","-14.4","27.7","-13.6","14.3","-14.2"
"USC00194313","LOWELL, MA US","08-23","-4.4","-13.9","20.9","-14.3","27.6","-13.6","14.2","-14.1"
"USC00194313","LOWELL, MA US","08-24","-4.4","-13.8","20.8","-14.3","27.4","-13.6","14.1","-14.1"
"USC00194313","LOWELL, MA US","08-25","-4.4","-13.8","20.7","-14.3","27.3","-13.6","14.0","-14.1"
"USC00194313","LOWELL, MA US","08-26","-4.4","-13.8","20.6","-14.3","27.2","-13.6","13.9","-14.1"
"USC00194313","LOWELL, MA US","08-27","-4.4","-13.8","20.4","-14.3","27.1","-13.6","13.8","-14.0"
"USC00194313","LOWELL, MA US","08-28","-4.4","-13.7","20.3","-14.3","26.9","-13.6","13.6","-13.9"
"USC00194313","LOWELL, MA US","08-29","-4.4","-13.7","20.2","-14.3","26.8","-13.6","13.4","-13.9"
"USC00194313","LOWELL, MA US","08-30","-4.4","-13.7","20.0","-14.3","26.7","-13.6","13.3","-13.9"
"USC00194313","LOWELL, MA US","08-31","-4.4","-13.7","19.8","-14.3","26.5","-13.6","13.2","-13.9"
"USC00194313","LOWELL, MA US","09-01","-4.4","-13.6","19.7","-14.3","26.4","-13.6","13.0","-13.8"
"USC00194313","LOWELL, MA US","09-02","-4.4","-13.6","19.6","-14.2","26.2","-13.5","12.8","-13.8"
"USC00194313","LOWELL, MA US","09-03","-4.4","-13.6","19.4","-14.2","26.1","-13.5","12.7","-13.8"
"USC00194313","LOWELL, MA US","09-04","-4.3","-13.6","19.2","-14.2","25.9","-13.5","12.5","-13.8"
"USC00194313","LOWELL, MA US","09-05","-4.3","-13.6","19.0","-14.2","25.7","-13.5","12.3","-13.7"
"USC00194313","LOWELL, MA US","09-06","-4.3","-13.6","18.8","-14.2","25.6","-13.5","12.1","-13.7"
"USC00194313","LOWELL, MA US","09-07","-4.3","-13.5","18.7","-14.2","25.4","-13.5","11.9","-13.7"
"USC00194313","LOWELL, MA US","09-08","-4.3","-13.5","18.4","-14.2","25.2","-13.5","11.7","-13.7"
"USC00194313","LOWELL, MA US","09-09","-4.2","-13.5","18.3","-14.2","25.0","-13.5","11.5","-13.6"
"USC00194313","LOWELL, MA US","09-10","-4.2","-13.4","18.1","-14.2","24.8","-13.5","11.3","-13.6"
"USC00194313","LOWELL, MA US","09-11","-4.2","-13.4","17.8","-14.2","24.7","-13.5","11.1","-13.6"
"USC00194313","LOWELL, MA US","09-12","-4.2","-13.4","17.7","-14.1","24.4","-13.5","10.8","-13.6"
"USC00194313","LOWELL, MA US","09-13","-4.2","-13.4","17.4","-14.1","24.2","-13.5","10.6","-13.6"
"USC00194313","LOWELL, MA US","09-14","-4.1","-13.4","17.2","-14.1","24.1","-13.5","10.4","-13.5"
"USC00194313","LOWELL, MA US","09-15","-4.1","-13.4","17.0","-14.1","23.8","-13.5","10.2","-13.5"
"USC00194313","LOWELL, MA US","09-16","-4.1","-13.4","16.8","-14.1","23.6","-13.5","9.9","-13.4"
"USC00194313","LOWELL, MA US","09-17","-4.1","-13.4","16.6","-14.1","23.4","-13.5","9.7","-13.4"
"USC00194313","LOWELL, MA US","09-18","-4.1","-13.4","16.3","-14.1","23.2","-13.5","9.4","-13.4"
"USC00194313","LOWELL, MA US","09-19","-4.0","-13.4","16.1","-14.0","23.0","-13.5","9.2","-13.4"
"USC00194313","LOWELL, MA US","09-20","-4.0","-13.4","15.8","-14.0","22.8","-13.4","8.9","-13.4"
"USC00194313","LOWELL, MA US","09-21","-4.0","-13.4","15.6","-14.0","22.5","-13.4","8.7","-13.3"
"USC00194313","LOWELL, MA US","09-22","-3.9","-13.4","15.4","-13.9","22.3","-13.4","8.5","-13.3"
"USC00194313","LOWELL, MA US","09-23","-3.9","-13.4","15.2","-13.9","22.1","-13.4","8.2","-13.3"
"USC00194313","LOWELL, MA US","09-24","-3.9","-13.4","14.9","-13.9","21.8","-13.4","8.0","-13.3"
"USC00194313","LOWELL, MA US","09-25","-3.9","-13.3","14.7","-13.9","21.6","-13.4","7.7","-13.3"
"USC00194313","LOWELL, MA US","09-26","-3.9","-13.3","14.4","-13.9","21.4","-13.4","7.5","-13.3"
"USC00194313","LOWELL, MA US","09-27","-3.9","-13.3","14.2","-13.9","21.1","-13.3","7.3","-13.2"
"USC00194313","LOWELL, MA US","09-28","-3.9","-13.3","13.9","-13.9","20.9","-13.3","7.0","-13.2"
"USC00194313","LOWELL, MA US","09-29","-3.9","-13.3","13.7","-13.9","20.7","-13.3","6.8","-13.2"
"USC00194313","LOWELL, MA US","09-30","-3.9","-13.3","13.4","-13.9","20.4","-13.3","6.5","-13.2"
"USC00194313","LOWELL, MA US","10-01","-3.9","-13.2","13.2","-13.9","20.2","-13.3","6.3","-13.2"
"USC00194313","LOWELL, MA US","10-02","-3.9","-13.2","13.0","-13.9","19.9","-13.3","6.1","-13.2"
"USC00194313","LOWELL, MA US","10-03","-3.9","-13.2","12.8","-13.9","19.7","-13.3","5.8","-13.2"
"USC00194313","LOWELL, MA US","10-04","-3.9","-13.2","12.5","-13.9","19.4","-13.3","5.6","-13.2"
"USC00194313","LOWELL, MA US","10-05","-3.9","-13.2","12.3","-13.9","19.2","-13.3","5.4","-13.2"
"USC00194313","LOWELL, MA US","10-06","-3.9","-13.2","12.1","-13.9","19.0","-13.2","5.2","-13.2"
"USC00194313","LOWELL, MA US","10-07","-3.9","-13.2","11.8","-13.9","18.7","-13.2","4.9","-13.2"
"USC00194313","LOWELL, MA US","10-08","-4.0","-13.2","11.6","-13.9","18.5","-13.2","4.7","-13.3"
"USC00194313","LOWELL, MA US","10-09","-4.0","-13.2","11.4","-13.9","18.3","-13.2","4.5","-13.3"
"USC00194313","LOWELL, MA US","10-10","-4.0","-13.2","11.2","-13.9","18.1","-13.2","4.3","-13.3"
"USC00194313","LOWELL, MA US","10-11","-4.1","-13.1","10.9","-13.9","17.8","-13.2","4.1","-13.3"
"USC00194313","LOWELL, MA US","10-12","-4.1","-13.1","10.7","-13.9","17.6","-13.2","3.9","-13.3"
"USC00194313","LOWELL, MA US","10-13","-4.1","-13.1","10.5","-13.9","17.3","-13.2","3.7","-13.3"
"USC00194313","LOWELL, MA US","10-14","-4.2","-13.1","10.3","-13.9","17.1","-13.2","3.5","-13.4"
"USC00194313","LOWELL, MA US","10-15","-4.2","-13.1","10.1","-13.9","16.9","-13.2","3.3","-13.4"
"USC00194313","LOWELL, MA US","10-16","-4.3","-13.1","9.9","-13.9","16.7","-13.1","3.2","-13.4"
"USC00194313","LOWELL, MA US","10-17","-4.3","-13.1","9.7","-13.9","16.4","-13.1","3.0","-13.4"
"USC00194313","LOWELL, MA US","10-18","-4.4","-13.1","9.5","-13.9","16.2","-13.1","2.8","-13.4"
"USC00194313","LOWELL, MA US","10-19","-4.4","-13.1","9.3","-13.9","16.0","-13.1","2.7","-13.4"
"USC00194313","LOWELL, MA US","10-20","-4.5","-13.1","9.1","-13.9","15.8","-13.1","2.5","-13.4"
